,0,1
0,60.0,0.00018939537575018975
1,60.80808080808081,0.00011372680337656308
2,61.61616161616162,2.5543544036346835e-05
3,62.42424242424242,2.6048775924291553e-05
4,63.23232323232323,0.00022930561863424476
5,64.04040404040404,0.0008353411938024309
6,64.84848484848484,0.001366839152244653
7,65.65656565656566,0.0014809192754279416
8,66.46464646464646,0.0017808879929835427
9,67.27272727272727,0.002753392921296601
10,68.08080808080808,0.003521326207145725
11,68.88888888888889,0.003303929937094114
12,69.6969696969697,0.002956552251540495
13,70.5050505050505,0.00311541282930042
14,71.31313131313131,0.0037849389636822263
15,72.12121212121212,0.004667032352500027
16,72.92929292929293,0.004322009747101148
17,73.73737373737373,0.0034327292549721825
18,74.54545454545455,0.0036196677169295175
19,75.35353535353535,0.003740958578806142
20,76.16161616161617,0.004075940153632886
21,76.96969696969697,0.0048167661917264465
22,77.77777777777777,0.004154444857613557
23,78.58585858585859,0.003276982240055554
24,79.39393939393939,0.003640859503972942
25,80.20202020202021,0.004536090039820393
26,81.01010101010101,0.004794695371787139
27,81.81818181818181,0.004808402433230145
28,82.62626262626263,0.004915236792028173
29,83.43434343434343,0.00481631824885777
30,84.24242424242425,0.005010878670698627
31,85.05050505050505,0.004753617359501866
32,85.85858585858585,0.003569532881019884
33,86.66666666666667,0.0032923061713686017
34,87.47474747474747,0.004427947210828926
35,88.28282828282829,0.005385174688651874
36,89.0909090909091,0.005437275440896768
37,89.8989898989899,0.005267767736914239
38,90.7070707070707,0.005247327087098682
39,91.51515151515152,0.005716473751751952
40,92.32323232323233,0.0067658854376713
41,93.13131313131314,0.00773061531229932
42,93.93939393939394,0.00824685722152746
43,94.74747474747474,0.007976386507722425
44,95.55555555555556,0.007223414002078659
45,96.36363636363636,0.006443544528003601
46,97.17171717171718,0.006442505071680092
47,97.97979797979798,0.007338042957373109
48,98.78787878787878,0.006761506086620132
49,99.5959595959596,0.005344264874149882
50,100.4040404040404,0.005422283928754883
51,101.21212121212122,0.005937939460449188
52,102.02020202020202,0.006113786270524172
53,102.82828282828282,0.006708374414936439
54,103.63636363636363,0.0076500000154918575
55,104.44444444444444,0.0089336116715746
56,105.25252525252526,0.009755183181755278
57,106.06060606060606,0.009838217291306649
58,106.86868686868686,0.00912106303426588
59,107.67676767676767,0.008272385643417814
60,108.48484848484848,0.00787179429244093
61,109.2929292929293,0.008602737526139893
62,110.1010101010101,0.010046451688332172
63,110.9090909090909,0.011879359131755265
64,111.71717171717171,0.014023913211103975
65,112.52525252525253,0.014214846433022172
66,113.33333333333334,0.013699452287235883
67,114.14141414141415,0.012949763475305041
68,114.94949494949495,0.010865540975959403
69,115.75757575757575,0.008826926114021938
70,116.56565656565657,0.008820481131187623
71,117.37373737373737,0.009652837920429496
72,118.18181818181819,0.009995884951777247
73,118.98989898989899,0.010629791110300947
74,119.79797979797979,0.011166715425779218
75,120.6060606060606,0.010052940069066494
76,121.41414141414141,0.009118563431772368
77,122.22222222222223,0.010012323744903944
78,123.03030303030303,0.01063906190452592
79,123.83838383838383,0.009911439900619792
80,124.64646464646465,0.009013762439240658
81,125.45454545454545,0.009809038705383697
82,126.26262626262626,0.010716986652005695
83,127.07070707070707,0.01071163801075349
84,127.87878787878788,0.010683060334137757
85,128.6868686868687,0.010901972542606565
86,129.49494949494948,0.011615981561109547
87,130.3030303030303,0.01043934570301857
88,131.11111111111111,0.008289221394434533
89,131.91919191919192,0.007959627096579422
90,132.72727272727272,0.009899243601293
91,133.53535353535352,0.012446734003139222
92,134.34343434343435,0.015612405868317934
93,135.15151515151516,0.02140938499757004
94,135.95959595959596,0.031108958723476438
95,136.76767676767676,0.05367448051603051
96,137.57575757575756,0.09933419035115335
97,138.3838383838384,0.14731244789325915
98,139.1919191919192,0.14248209666492595
99,140.0,0.07958345225171126
